"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.7-1" "theta.8-1" "theta.9-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.7-2" "theta.8-2" "theta.9-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.7-3" "theta.8-3" "theta.9-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.7-4" "theta.8-4" "theta.9-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.7-5" "theta.8-5" "theta.9-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.7-6" "theta.8-6" "theta.9-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.7-7" "theta.8-7" "theta.9-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.7-8" "theta.8-8" "theta.9-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.7-9" "theta.8-9" "theta.9-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.7-10" "theta.8-10" "theta.9-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.7-11" "theta.8-11" "theta.9-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "theta.7-12" "theta.8-12" "theta.9-12" "theta.1-13" "theta.2-13" "theta.3-13" "theta.4-13" "theta.5-13" "theta.6-13" "theta.7-13" "theta.8-13" "theta.9-13" "theta.1-14" "theta.2-14" "theta.3-14" "theta.4-14" "theta.5-14" "theta.6-14" "theta.7-14" "theta.8-14" "theta.9-14" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6" "p.7" "p.8" "p.9"
"11" 0.4791703 0.7484851 0.2911368 0.5149422 0.6600939 0.2522406 0.3566498 0.368037 0.646158 0.1376864 0.5192919 0.2248996 0.07778208 0.4059518 0.3204049 0.3600493 0.1697646 0.175564 0.8128966 0.09193396 0.8241651 0.04994857 0.004451979 0.31345 0.2335739 0.7890375 0.5814898 0.07102106 0.7110087 0.920956 0.02934539 0.1499584 0.9950757 0.06152876 0.2729534 0.9748784 0.1570668 0.4014984 0.3276876 0.4803906 0.07168128 0.02596321 0.3737714 0.2647105 0.3224714 0.7679157 0.5583742 0.2742531 0.708111 0.4125685 0.02655333 0.5346941 0.05376074 0.2717443 0.228235 0.2558211 0.2626365 0.5210126 0.1735317 0.1304979 0.5342137 0.2196563 0.2749192 0.04153665 0.03112654 0.7724949 0.2235432 0.02153701 0.9989423 0.2290572 0.9108333 0.7759766 0.02334202 0.04171706 0.2145974 0.3707748 0.01895967 0.01222889 0.2076662 0.01172931 0.1381015 0.9118467 0.09726211 0.9912668 0.04410322 0.007784193 0.9713649 0.9624077 0.9926576 0.01154087 0.2455592 0.9860015 0.002157074 0.9937547 0.9915961 0.3355768 0.01474276 0.2614442 0.9883592 0.4853258 0.2158102 0.3196815 0.4110697 0.2634862 0.1944171 0.3376409 0.4762661 0.20876 0.3237849 0.5666662 0.9535115 0.02291218 0.05641905 0.9868947 0.09420045 0.3141443 0.9272021 0.2231227 0.3694928 0.16203 0.5708773 0.1404101 0.03950629 0.4490479 0.277909 0.2530003 0.05562491 0.08780039 0.1125704 0.06204289 0.197574 0.166663 0.06992234 0.093702 0.1541001
"12" 0.2359796 0.4561224 0.2262188 0.6966659 0.5095636 0.7745532 0.3082181 0.4099683 0.599438 0.1541314 0.2047449 0.245834 0.4086713 0.1946223 0.5537879 0.1923228 0.4106254 0.2161627 0.7884696 0.6808818 0.3506639 0.02844348 0.06885867 0.006318237 0.6555927 0.1548778 0.5516367 0.2043219 0.09813166 0.9894152 0.1366171 0.1342968 0.7540191 0.9292616 0.08046403 0.9729908 0.2099082 0.1796394 0.01297617 0.1455188 0.4530583 0.2848028 0.2370577 0.5129637 0.3023349 0.1012021 0.8267103 0.04532103 0.3852865 0.702158 0.5490287 0.2774776 0.3935172 0.2496663 0.1981505 0.1591593 0.1642972 0.1631125 0.4342243 0.1686385 0.2984531 0.4580779 0.2720984 0.8849478 0.01103763 0.9952066 0.03993926 0.1553177 0.00121971 0.8533187 0.2998745 0.7743176 0.0140574 0.07559063 0.04113397 0.06087747 0.2313067 0.1012762 0.1682206 0.206149 0.06893068 0.9560818 0.9649484 0.995338 0.008742692 0.004302962 0.07233736 0.9816043 0.9968005 0.04070247 0.4662499 0.26036 0.3712158 0.9926887 0.986565 0.9385036 0.01142343 0.0006966217 0.9853789 0.4084855 0.5800581 0.1822915 0.2249605 0.3763095 0.1618858 0.2712648 0.3260418 0.277511 0.3184433 0.1613275 0.9625365 0.05220798 0.03230579 0.5918348 0.8911469 0.06517159 0.9177952 0.2056061 0.1764196 0.01297197 0.09888121 0.5263409 0.4093861 0.1754287 0.5415398 0.2680172 0.07313022 0.0729338 0.1507271 0.1929893 0.09571722 0.06584845 0.119507 0.07864314 0.1505038
"13" 0.8880579 0.2669215 0.6744729 0.3868255 0.2740599 0.5670094 0.5034228 0.4748583 0.2009038 0.4833422 0.3106826 0.4071469 0.2877297 0.2564687 0.2457356 0.1874189 0.1720819 0.1973323 0.06836946 0.3814372 0.01636066 0.2059123 0.7710608 0.5608983 0.1154334 0.6389417 0.8963114 0.692944 0.9976887 0.2078761 0.1638752 0.9357351 0.9563534 0.06769527 0.1896713 0.2113948 0.2375288 0.01409553 0.1552784 0.4823912 0.2941017 0.3154589 0.4432029 0.1464951 0.2704886 0.7228144 0.03310683 0.4635338 0.4183943 0.2035153 0.3145491 0.542037 0.8836693 0.1118115 0.1322276 0.1095755 0.1785802 0.525537 0.3636705 0.301779 0.4977685 0.27619 0.1679675 0.005900189 0.9632755 0.03506048 0.3228128 0.8555742 0.7498331 0.1621369 0.02505441 0.8052421 0.08523488 0.02943915 0.004607904 0.2886746 0.132969 0.1067105 0.3043798 0.1054913 0.01218811 0.06007457 0.9964022 0.03938271 0.9490508 0.9978402 0.003683488 0.00273904 0.9953594 0.9366542 0.9923716 0.4013009 0.9873392 0.02231603 0.02547577 0.9936907 0.9986675 0.2064553 0.3997157 0.3348998 0.1657036 0.1664854 0.2919687 0.2846459 0.1966142 0.5498035 0.6908701 0.5046784 0.8827423 0.9903718 0.0307429 0.1655381 0.9003975 0.9479137 0.01287401 0.2073094 0.244449 0.4908023 0.02090403 0.1578896 0.5378541 0.136051 0.2943499 0.4746266 0.2574391 0.2779153 0.05737346 0.1563615 0.218526 0.08354718 0.1268196 0.134476 0.09448008 0.04616216 0.08225408
"14" 0.6264393 0.4582569 0.7465128 0.3779823 0.3470844 0.1711878 0.2608051 0.6161728 0.4153748 0.4416545 0.2022982 0.4019389 0.193813 0.3098592 0.2515072 0.3125884 0.2814326 0.254922 0.008879776 0.1614929 0.1986459 0.7441859 0.2091945 0.72243 0.3195641 0.5842872 0.5634444 0.2077578 0.08448019 0.8533099 0.9735807 0.09787922 0.3214981 0.9646017 0.9678676 0.08249757 0.1786938 0.5305734 0.2528016 0.2184222 0.449266 0.3018045 0.001450008 0.3743488 0.1792433 0.4114765 0.6735104 0.6831574 0.267671 0.5525547 0.06593417 0.02172438 0.3110644 0.7418949 0.1940226 0.5512566 0.2007533 0.2821936 0.5656959 0.2949272 0.1428471 0.2527379 0.1013188 0.01516306 0.2406057 0.01561091 0.8233106 0.2083559 0.8910549 0.9966829 0.8939048 0.04957397 0.02766547 0.3446136 0.1143693 0.2438742 0.2296167 0.05103885 0.01730862 0.09496402 0.01358052 0.03245422 0.008301927 0.06559478 0.999872 0.9700511 0.9994702 0.9574741 0.01823294 0.9390941 0.9920452 0.9724629 0.9561697 0.02705119 0.09164468 0.320207 0.3675882 0.996672 0.1528305 0.2547211 0.4229723 0.3326202 0.2043365 0.3223127 0.4130166 0.196417 0.2219973 0.604301 0.0783204 0.009717881 0.8670305 0.9703135 0.2603662 0.2887868 0.9798108 0.948879 0.2380234 0.1697751 0.5753806 0.3679344 0.1338913 0.5294 0.3136203 0.003144297 0.2271135 0.3673295 0.260043 0.05347309 0.06748719 0.09414208 0.06106091 0.1063761 0.1410634 0.1238993 0.09245497
"15" 0.8371202 0.6690615 0.2534588 0.6257981 0.3665709 0.233472 0.54501 0.2176649 0.3815808 0.3636536 0.3825499 0.2667417 0.2294588 0.3513836 0.3207269 0.1615636 0.1775904 0.2280697 0.1735253 0.0008311431 0.3680808 0.5527113 0.133593 0.697711 0.8687381 0.8008869 0.09111336 0.7812923 0.2403334 0.9794998 0.9863555 0.05587768 0.2939711 0.2553382 0.8984327 0.09577598 0.3114621 0.1640711 0.007524637 0.3258024 0.4971224 0.3315975 0.07470645 0.2898505 0.4469384 0.7753033 0.4462583 0.06250682 0.2466549 0.7062559 0.05309259 0.8963526 0.2283884 0.6082973 0.3666737 0.2249964 0.1664374 0.3001905 0.5025382 0.2183878 0.1414728 0.3706372 0.388191 0.04491098 0.01486622 0.9745744 0.8464659 0.08939938 0.7753058 0.04948249 0.8548345 0.2304876 0.07537565 0.08384169 0.03868424 0.1203636 0.1267642 0.01517452 0.1445479 0.1531285 0.1850978 0.03398319 0.02344999 0.9739578 0.01316746 0.9938703 0.9699649 0.9419853 0.9970184 0.005541251 0.9239509 0.9746591 0.321534 0.9969409 0.04752056 0.2360141 0.1850141 0.0004369429 0.9947897 0.2397259 0.2645848 0.1792227 0.1951565 0.2941546 0.3979381 0.5783731 0.4232395 0.4574657 0.8297562 0.04968394 0.9494593 0.9406867 0.0963131 0.2127019 0.2470099 0.9863764 0.04668309 0.4641311 0.1057739 0.02793254 0.2607171 0.4535466 0.2809593 0.3613889 0.164659 0.623697 0.07365041 0.2064506 0.1698449 0.1340024 0.06549649 0.09909928 0.0501872 0.1203481 0.08092076
"16" 0.4468306 0.5294521 0.2119876 0.5728535 0.6764994 0.3188989 0.7677608 0.3650977 0.5097253 0.2252205 0.1797254 0.2523671 0.2399444 0.4710132 0.1528868 0.398969 0.365526 0.2441935 0.7864196 0.6990285 0.4708248 0.6457159 0.001683352 0.7945533 0.05977511 0.2768207 0.1092437 0.9972194 0.1748432 0.9591816 0.9775686 0.1168838 0.2297639 0.8799008 0.08181106 0.1380712 0.2250719 0.1419861 0.02408957 0.2817076 0.1303015 0.4794092 0.2392735 0.3706496 0.4447493 0.2372469 0.7478036 0.04356851 0.3015649 0.4110114 0.03758362 0.5224077 0.6289356 0.5576817 0.3843443 0.07025547 0.2042207 0.190732 0.2338155 0.2884784 0.1304299 0.4585367 0.3647325 0.7854849 0.1382998 0.9984295 0.7459637 0.009603343 0.9343989 0.005934196 0.1368349 0.1600455 0.1686138 0.06814882 0.03401535 0.1296729 0.02713472 0.116914 0.06443229 0.1806995 0.2498311 0.9959568 0.9705188 0.9793216 0.003882429 0.004198472 0.9888236 0.04583689 0.9990996 0.04653238 0.004501995 0.3614797 0.3048116 0.9877031 0.9920914 0.2643009 0.9568288 0.03793297 0.9295345 0.2667515 0.4894915 0.2121772 0.2294907 0.3042658 0.476328 0.1415468 0.4499496 0.3289484 0.9199543 0.2791433 0.9590488 0.963126 0.04660073 0.3769787 0.5305934 0.1505223 0.09879087 0.1935081 0.2206125 0.02124906 0.2461496 0.06248759 0.3201437 0.407085 0.5060107 0.5238386 0.08219322 0.04507055 0.2189512 0.1308163 0.1632213 0.0711486 0.08610638 0.07767194 0.1248204
"17" 0.3230069 0.5791895 0.6430796 0.3620221 0.3030064 0.3713197 0.4955222 0.8684208 0.2438418 0.269176 0.2363516 0.4082928 0.07450698 0.1756972 0.4257952 0.1856716 0.3607232 0.2627547 0.6669453 0.5964473 0.02626029 0.7324303 0.7533517 0.2811245 0.1112207 0.005748825 0.4527009 0.954824 0.9555895 0.1456486 0.1529081 0.3647027 0.1379649 0.08944423 0.7639871 0.9979768 0.2633439 0.3572158 0.1112217 0.1961325 0.2960077 0.3767792 0.5186628 0.3322523 0.004310349 0.2559626 0.2953242 0.3792102 0.6693913 0.02215778 0.5359834 0.5522554 0.5326447 0.03216773 0.3639433 0.3440779 0.2297972 0.05382605 0.3489028 0.4619729 0.406883 0.1414291 0.1340774 0.8188352 0.7378474 0.02234832 0.08877686 0.9895404 0.1637384 0.2415175 0.01725788 0.9952038 0.1879219 0.1134942 0.03909119 0.05201696 0.04436693 0.1538759 0.4599574 0.04550825 0.02860175 0.9955057 0.01919563 0.003931615 0.9297196 0.9975661 0.9731277 0.007511074 0.05791105 0.9743282 0.001484513 0.9838034 0.9805631 0.2252751 0.2274083 0.01435505 0.9865612 0.9728717 0.3739635 0.2707754 0.2451439 0.2628535 0.4487599 0.3652915 0.4167547 0.4978129 0.1644904 0.1689152 0.9695507 0.9257752 0.05639411 0.363469 0.3338976 0.09219693 0.03980469 0.6074136 0.9657372 0.1813263 0.2616553 0.1188384 0.1595469 0.2245559 0.4425009 0.5541405 0.5120116 0.02040224 0.09787676 0.149015 0.2143848 0.06804076 0.08375441 0.08590673 0.07785934 0.06140426 0.1617579
"18" 0.2268418 0.6084071 0.3687041 0.7446016 0.4597681 0.5301606 0.2137569 0.4453693 0.6242327 0.3336852 0.1936109 0.1410647 0.3925741 0.1464311 0.3752749 0.2499056 0.1196941 0.3657355 0.3431124 0.6344414 0.6933493 0.2246363 0.09914192 0.2196864 0.687502 0.8468873 0.0178425 0.9974017 0.9829516 0.9700286 0.8418554 0.154003 0.04374816 0.2330551 0.1947783 0.1856169 0.02079658 0.3754582 0.3071843 0.2611701 0.5658592 0.3184344 0.2333499 0.1737159 0.1431622 0.02598102 0.3296981 0.3112457 0.655423 0.5936157 0.6009737 0.008349093 0.7733022 0.4085018 0.1081464 0.1844821 0.3903339 0.127505 0.5213023 0.385231 0.2919522 0.2543462 0.2433859 0.9960586 0.9145954 0.8561431 0.06128661 0.2959243 0.08652265 0.9840144 0.1370183 0.04023418 0.02014085 0.07321235 0.2021095 0.05756482 0.3707436 0.1292825 0.03928659 0.02386608 0.05294058 0.9787844 0.003261229 0.9955633 0.05013663 0.000150066 0.9573946 0.9912453 0.9723049 0.004761804 0.3682178 0.9939886 0.03229254 0.9697712 0.988304 0.0832522 0.2932794 0.1741364 0.9883338 0.1917348 0.2362135 0.2785198 0.2204249 0.3834907 0.4455228 0.324242 0.4657297 0.2886407 0.9850723 0.9437002 0.9161514 0.8681207 0.1055772 0.02636989 0.2642746 0.4074901 0.003650506 0.03110577 0.1947131 0.1544403 0.3672423 0.662823 0.4653291 0.3412164 0.2391312 0.09811606 0.1775438 0.1193991 0.1194751 0.0808593 0.05422596 0.07851354 0.08614236 0.0599477 0.2238932
"19" 0.3565851 0.8059762 0.2772973 0.3114476 0.2679082 0.3695238 0.5570937 0.7377127 0.3106026 0.1804566 0.4687426 0.2563906 0.2022045 0.2293164 0.373428 0.2304818 0.4097619 0.253956 0.626823 0.07653782 0.373986 0.7286244 0.7145969 0.3174873 0.6231426 0.02768413 0.1117014 0.2478353 0.7500132 0.9825553 0.9192622 0.2237992 0.03788147 0.970238 0.1816474 0.008096251 0.07549484 0.2178577 0.01109852 0.2496501 0.3212686 0.4138218 0.3266281 0.09401316 0.4467968 0.9349278 0.5792578 0.03673792 0.2082927 0.03042415 0.7029759 0.2465577 0.3330538 0.5503941 0.1584969 0.2754959 0.140154 0.3340959 0.4023505 0.327037 0.2772662 0.1614822 0.44661 0.08026762 0.01510254 0.9965259 0.8509307 0.7766121 0.1458601 0.7847543 0.0285039 0.1292579 0.03294275 0.03885725 0.05947984 0.2046329 0.0437519 0.1707514 0.1533043 0.07926564 0.2562047 0.9442095 0.09274989 0.9802468 0.9925952 0.9991792 0.9846219 0.03168021 0.01575669 0.04335205 0.2651011 0.9532107 0.341946 0.01649178 0.2016244 0.08179765 0.9951579 0.9887575 0.9468023 0.6021027 0.1952338 0.2087253 0.2460151 0.4388642 0.4171044 0.2483922 0.2138019 0.4529055 0.4340833 0.5576862 0.9807772 0.9466793 0.2822291 0.1600965 0.9386937 0.01481987 0.03600307 0.07718946 0.4753258 0.04048696 0.1176944 0.3525634 0.5370778 0.215973 0.06741927 0.519315 0.04716283 0.1154466 0.1747234 0.1176841 0.08510904 0.0572808 0.1393291 0.1549538 0.1083102
"20" 0.4471825 0.5339884 0.4386619 0.2353007 0.2374053 0.2865042 0.6751482 0.7363518 0.2692961 0.2546868 0.2123604 0.2201389 0.3518588 0.3391981 0.1676428 0.3237997 0.4331775 0.272578 0.1060756 0.6523984 0.7522954 0.1899672 0.3240601 0.8004247 0.02044756 0.06661892 0.6750709 0.04396041 0.9884567 0.1098255 0.07990802 0.9606818 0.9989691 0.1331557 0.7307153 0.3315613 0.5873558 0.3308434 0.1631032 0.3960527 0.01787044 0.2495155 0.1299533 0.2702817 0.3114084 0.5415214 0.3425841 0.7898593 0.6138774 0.04512852 0.2821892 0.3841801 0.5991048 0.04706736 0.3732594 0.2729373 0.1357279 0.5767658 0.1276066 0.3754103 0.2242932 0.2115291 0.3167387 0.2200058 0.8562115 0.02984347 0.06487539 0.9931002 0.7989007 0.004321618 0.04180465 0.9195898 0.293909 0.1022371 0.05760912 0.1849986 0.01974436 0.1638763 0.03940286 0.05354735 0.05846608 0.0542087 0.00385304 0.9549241 0.98299 0.9887851 0.9969851 0.004103187 0.08581331 0.9939447 0.9977355 0.9937674 0.1733093 0.02908705 0.4181666 0.0007224241 0.9705858 0.9685659 0.2590493 0.4666348 0.221009 0.5549166 0.3819937 0.187794 0.268123 0.2482374 0.1954708 0.4622186 0.03869648 0.9723551 0.3197886 0.07382501 0.9736353 0.9560321 0.04101495 0.6337141 0.3283685 0.4184118 0.2202205 0.1609363 0.5564916 0.03523913 0.1263426 0.09615113 0.3875635 0.3410198 0.08174952 0.1269333 0.06496408 0.06060032 0.1789682 0.1156797 0.1712444 0.1074205 0.09244016
"21" 0.137493 0.2358283 0.2429749 0.6278801 0.489306 0.5900078 0.8574294 0.4439547 0.4921676 0.2224567 0.2602136 0.2994524 0.3737013 0.3381978 0.2031458 0.4786337 0.2302788 0.2811714 0.7052411 0.8061657 0.3882327 0.009665719 0.1474325 0.5823161 0.1192325 0.7900456 0.15324 0.3240737 0.9203459 0.9525198 0.1638569 0.1107322 0.9634362 0.6361065 0.1430956 0.1350026 0.3204525 0.2670728 0.03818344 0.127108 0.4779203 0.3508124 0.4875629 0.08609448 0.54455 0.007088932 0.2870936 0.02245698 0.3783821 0.4604383 0.3239614 0.591059 0.7652336 0.5627422 0.3337077 0.2931986 0.1624972 0.2093411 0.3957846 0.2805088 0.2625694 0.2475499 0.5768917 0.9081797 0.8633031 0.9954198 0.02097792 0.2417246 0.7246479 0.09987702 0.03991737 0.2317246 0.04994882 0.125612 0.003534006 0.04796047 0.1381008 0.1594061 0.02322172 0.089123 0.400536 0.9905336 0.9933598 0.9896827 0.02090554 0.9327984 0.007300175 0.03844379 0.9401661 0.008332289 0.26979 0.033013 0.360343 0.9932468 0.0500249 0.9978585 0.9664688 0.1794817 0.9865443 0.5727023 0.3337838 0.1931312 0.2663502 0.2252897 0.2472989 0.2520342 0.6483507 0.4634646 0.1871487 0.9710163 0.9700768 0.03332312 0.05358866 0.9538541 0.7938671 0.2320373 0.04704994 0.3157493 0.1579914 0.01553845 0.09345069 0.6032722 0.1913627 0.4905777 0.246731 0.6534265 0.06224479 0.1044506 0.1671307 0.2382619 0.0728609 0.1701993 0.06030232 0.06021012 0.06433937
"22" 0.3706204 0.4610002 0.4300627 0.6170865 0.186777 0.1672759 0.4549386 0.7243682 0.8510375 0.220657 0.2273928 0.29079 0.248642 0.1698271 0.2849747 0.2327411 0.4081 0.4990561 0.09069598 0.6324929 0.2262326 0.6656988 0.8026252 0.2961268 0.7867384 0.0004465419 0.03002396 0.1142188 0.184631 0.08275456 0.9637493 0.2289286 0.9877455 0.9842068 0.2356114 0.8660106 0.361448 0.2407968 0.4783813 0.4074373 0.216711 0.0448182 0.2152325 0.1522052 0.09473286 0.6858359 0.6922703 0.5098691 0.325414 0.1438913 0.02101172 0.2310083 0.3723369 0.6841783 0.540979 0.2326497 0.5166552 0.3010178 0.2385917 0.1429049 0.3037685 0.1512721 0.2820313 0.1647595 0.07864549 0.3882894 0.7485897 0.9195891 0.9810722 0.8883015 0.01877104 0.009109637 0.244897 0.06126139 0.198952 0.1018559 0.007054954 0.02137249 0.1349444 0.04245905 0.06223624 0.03536903 0.9522909 0.9725193 0.0009432306 0.9828637 0.9845473 0.999265 0.04506171 0.1177797 0.9946995 0.1783061 0.01449525 0.9811607 0.2728628 0.2984949 0.05927744 0.9849355 0.9670882 0.3730569 0.5571036 0.3399365 0.2889435 0.4280296 0.1515264 0.2741783 0.2586925 0.2525305 0.09916951 0.2828873 0.07835631 0.9459739 0.3031605 0.9511124 0.9796292 0.05269026 0.9978961 0.4994338 0.2837464 0.682766 0.2606411 0.1966436 0.05090486 0.2637432 0.1660572 0.4299774 0.09608145 0.07808218 0.07509149 0.1380657 0.09585452 0.165543 0.09797181 0.2216927 0.03161716
"23" 0.3970983 0.7468282 0.4589115 0.2235587 0.4361499 0.5982091 0.3387617 0.654179 0.3080619 0.3777352 0.4301998 0.3000855 0.2946129 0.1073339 0.234574 0.1332613 0.3547371 0.2415918 0.2894458 0.0384461 0.1116606 0.4054611 0.7608026 0.6767364 0.7383343 0.001830121 0.7558057 0.04448047 0.7922954 0.08498974 0.9982237 0.2112254 0.9664887 0.8841508 0.2030951 0.2184554 0.3681937 0.2447441 0.5020347 0.0337959 0.08113632 0.2707815 0.2660344 0.1639086 0.2702711 0.6242436 0.520639 0.6171202 0.02701801 0.7893149 0.2590638 0.3007072 0.406464 0.05676295 0.470695 0.2670778 0.5288283 0.1829335 0.1886021 0.3029245 0.3512105 0.2135904 0.2607043 0.1846029 0.06234978 0.16561 0.9984962 0.08263119 0.6858821 0.7222047 0.01703281 0.8659748 0.2691171 0.06277975 0.2691209 0.03283049 0.1020108 0.1434604 0.1873763 0.02807878 0.00272944 0.987084 0.1010993 0.07362361 0.9974757 0.8945938 0.01329903 0.9532145 0.01543356 0.9952567 0.04807875 0.9566628 0.979176 0.2470522 0.2283561 0.9916187 0.006150607 0.9785347 0.2808677 0.3970559 0.2111011 0.4290807 0.2160578 0.5006291 0.1966459 0.3942021 0.2752388 0.4543226 0.1485289 0.6384227 0.03358805 0.9645847 0.2841416 0.9629376 0.8846267 0.04951575 0.3199765 0.5037552 0.474351 0.4750892 0.01291604 0.2935455 0.1793834 0.2917646 0.1592082 0.1986438 0.07807057 0.059234 0.08548626 0.201062 0.05731836 0.135081 0.09997909 0.194709 0.08905973
"24" 0.6691469 0.4927973 0.2151721 0.3203148 0.3061917 0.3175566 0.6411137 0.8832723 0.5542908 0.3316656 0.2329307 0.317001 0.2312885 0.4067521 0.2013226 0.1595378 0.5861943 0.1827831 0.001622096 0.1234243 0.3756301 0.7073018 0.28716 0.7651319 0.6329548 0.1918902 0.5507099 0.2032401 0.03919662 0.9558401 0.3175096 0.03784284 0.9984671 0.2255251 0.894113 0.994674 0.1676278 0.4513376 0.0002219588 0.2426983 0.3993792 0.3062966 0.05486012 0.2754918 0.3264337 0.4011154 0.6346264 0.01231087 0.1822349 0.5936734 0.284048 0.903275 0.5435923 0.3094066 0.2040368 0.6783012 0.1396529 0.2543912 0.4881094 0.2967663 0.1431052 0.2988342 0.2780621 0.009754394 0.2835372 0.9964865 0.9419007 0.1102216 0.8331768 0.01613767 0.08602471 0.7821109 0.06409532 0.45349 0.04734639 0.04976014 0.1749516 0.1696264 0.04217284 0.05100555 0.1384686 0.01934835 0.02914473 0.9871927 0.9997449 0.9764887 0.9751227 0.96959 0.08777355 0.007069023 0.9784504 0.9964938 0.364018 0.23478 0.09438632 0.01681104 0.1210474 0.9565026 0.9997903 0.2857931 0.4463065 0.1238295 0.4403879 0.34644 0.2310944 0.5631798 0.2603735 0.1890756 0.07325896 0.04079168 0.957412 0.373046 0.08655419 0.9359693 0.1624934 0.6820557 0.9533507 0.2014245 0.4786421 0.02594072 0.3305765 0.5959016 0.1379638 0.1379506 0.3842032 0.2226463 0.2079345 0.07014662 0.1502396 0.1014205 0.07532274 0.1358749 0.05295904 0.06384466 0.1422573
"25" 0.3917838 0.2096934 0.2089658 0.8822547 0.6218754 0.3239746 0.5851274 0.6315622 0.3347831 0.1556501 0.2981942 0.2730747 0.5060907 0.3024805 0.1768122 0.2047639 0.3426222 0.3601465 0.1447841 0.4060276 0.7255276 0.06442061 0.9039383 0.7625611 0.5932708 0.01631701 0.3040623 0.08263048 0.9963024 0.3400832 0.6685664 0.1502293 0.9719598 0.9562019 0.2241252 0.03221986 0.6064237 0.0166497 0.3292981 0.2285533 0.06306092 0.284863 0.3474289 0.2046892 0.3815524 0.5958276 0.04129036 0.02395824 0.5936382 0.8046877 0.2666771 0.3090469 0.4423502 0.5333534 0.5944367 0.1358511 0.2871624 0.2460576 0.2041029 0.3531345 0.2701609 0.2069478 0.4028944 0.3273904 0.9971786 0.963075 0.0117663 0.06963736 0.681021 0.7281829 0.01934309 0.1511483 0.4769408 0.0266956 0.0144645 0.09186146 0.1425086 0.2481902 0.07976338 0.06027601 0.1190994 0.05122144 0.9928936 0.996003 0.05366968 0.7989326 0.9765791 0.04442004 0.01884483 0.9911793 0.9413328 0.3631265 0.2984515 0.9562388 0.4066345 0.01033681 0.992982 0.977049 0.06507224 0.4291167 0.2248458 0.4669733 0.2298223 0.4046043 0.2515431 0.2223356 0.2680699 0.3206512 0.1192413 0.9933692 0.3560595 0.8510338 0.1993986 0.9712354 0.9028488 0.07053894 0.04219019 0.5277705 0.02311106 0.3061217 0.5740595 0.2435389 0.1806029 0.2344365 0.1977172 0.4493935 0.03736698 0.1846486 0.100626 0.04495979 0.03559287 0.08209553 0.155021 0.2508088 0.1088804
"26" 0.3499124 0.5181047 0.1696073 0.7470039 0.2745858 0.6747191 0.3666264 0.6272011 0.3950271 0.244581 0.1600682 0.2485899 0.43172 0.2958031 0.4077513 0.1767488 0.2417087 0.3614183 0.6959606 0.1494531 0.6117103 0.01876757 0.3691552 0.005476123 0.8932099 0.5766958 0.3287649 0.1611987 0.0566104 0.291483 0.614203 0.9939264 0.2141619 0.9241878 0.966267 0.06597386 0.1228587 0.409186 0.3307263 0.5464567 0.02057908 0.1240158 0.2170543 0.2755804 0.3194427 0.5807995 0.6331437 0.01316211 0.5698988 0.01637458 0.4254455 0.3243415 0.3953698 0.6007742 0.02506936 0.5955288 0.3497897 0.2097636 0.1486028 0.1673181 0.2872077 0.3024412 0.4635058 0.1097037 0.1333018 0.9514851 0.007694957 0.9861417 0.0166497 0.8260524 0.7222271 0.09566859 0.03119671 0.2431677 0.08854087 0.0482599 0.02472375 0.02889545 0.1164347 0.1290778 0.1177716 0.9125535 0.02841407 0.9036715 0.02347613 0.9717447 0.001220865 0.9976823 0.02572184 0.9932097 0.3622397 0.9991306 0.2839516 0.9709333 0.3779103 0.9857083 0.007331186 0.9821816 0.03315128 0.6001188 0.3379806 0.3891366 0.3049909 0.1810712 0.2423898 0.2623168 0.2259401 0.3793418 0.408907 0.02335375 0.2174922 0.4961085 0.9443953 0.07179686 0.9981912 0.9638675 0.091048 0.3004683 0.2798902 0.2737897 0.6379493 0.02548143 0.1050945 0.129869 0.2474299 0.3424206 0.05266381 0.08903125 0.08101642 0.04701016 0.1816326 0.202606 0.1123201 0.1418928 0.09182686
